Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2020/21,10001270,Curtis,Anthony,M,18/03/2000,Jordan,acurtis693,student10001270@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001271,Medina,Jessica,F,19/07/1998,United States,jmedina345,student10001271@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001272,Lopez,Crystal,F,23/05/2002,India,clopez206,student10001272@sample.edu,2,1,2020-09-20,2022-06-30,UG,Accountancy & Finance
2020/21,10001273,Jones,Jonathan,M,31/12/1997,United Kingdom,jjones659,student10001273@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001274,Paul,Erica,F,08/01/2000,Pakistan,epaul422,student10001274@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001275,Herrera,Dillon,M,04/07/2002,Pakistan,dherrera101,student10001275@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001276,Griffin,Kara,F,20/10/1996,Pakistan,kgriffin486,student10001276@sample.edu,2,1,2020-09-20,2022-06-30,UG,Accountancy & Finance
2020/21,10001277,Orozco,James,M,22/05/2003,Pakistan,jorozco809,student10001277@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001278,Bernard,Debbie,F,01/02/2001,United States,dbernard218,student10001278@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001279,Fisher,Brooke,F,01/12/2001,United Kingdom,bfisher316,student10001279@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001280,Kelly,Jennifer,F,31/08/2001,India,jkelly968,student10001280@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001281,Ryan,William,M,17/09/1998,Canada,wryan554,student10001281@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001282,Martinez,Kristie,F,12/03/1999,United States,kmartinez541,student10001282@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001283,Schaefer,Kenneth,M,25/12/2001,Egypt,kschaefer476,student10001283@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001284,Lee,Meagan,F,29/12/1999,Bangladesh,mlee347,student10001284@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001285,Hebert,Angelica,F,11/01/2002,Canada,ahebert256,student10001285@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001286,Sanders,Hannah,F,17/05/1997,Canada,hsanders239,student10001286@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001287,Guerra,Ethan,M,23/05/2002,India,eguerra843,student10001287@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001288,Greene,Sherri,F,15/08/2002,Philippines,sgreene278,student10001288@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001289,Evans,Kylie,F,02/06/1995,Egypt,kevans782,student10001289@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001290,Gibson,Kenneth,M,06/10/1996,United Kingdom,kgibson605,student10001290@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001291,Harding,Lauren,F,09/03/1998,Philippines,lharding854,student10001291@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001292,Johnson,Amber,F,22/10/2002,Jordan,ajohnson30,student10001292@sample.edu,2,1,2020-09-20,2022-06-30,UG,Accountancy & Finance
2020/21,10001293,Jones,Kyle,M,24/04/2002,Canada,kjones697,student10001293@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001294,Schroeder,Vanessa,F,02/01/1995,Jordan,vschroeder899,student10001294@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001295,Taylor,Melissa,F,02/04/2003,Philippines,mtaylor854,student10001295@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001296,Sullivan,Matthew,M,13/06/1996,United States,msullivan544,student10001296@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001297,Myers,Daniel,M,30/03/2001,India,dmyers998,student10001297@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001298,Anderson,Kristen,F,26/09/2003,Canada,kanderson952,student10001298@sample.edu,2,1,2020-09-20,2022-06-30,UG,Accountancy & Finance
2020/21,10001299,Villegas,Daniel,M,11/04/1997,Bangladesh,dvillegas472,student10001299@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001300,Murray,Lisa,F,30/07/2000,Philippines,lmurray605,student10001300@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001301,Dalton,Tara,F,27/05/1998,Egypt,tdalton688,student10001301@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001302,Wilson,Michelle,F,12/10/2002,United Kingdom,mwilson813,student10001302@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001303,Pittman,Kent,M,22/09/2002,Bangladesh,kpittman497,student10001303@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001304,Bennett,Manuel,M,08/03/2003,United Kingdom,mbennett548,student10001304@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001305,Casey,Douglas,M,31/01/1995,Philippines,dcasey105,student10001305@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001306,Downs,John,M,15/02/1997,Canada,jdowns905,student10001306@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001307,Cole,Brian,M,11/05/1999,Bangladesh,bcole269,student10001307@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001308,Sampson,Wayne,M,15/09/2002,United Kingdom,wsampson538,student10001308@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001309,Hubbard,Carolyn,F,07/06/2003,Pakistan,chubbard981,student10001309@sample.edu,2,1,2020-09-20,2022-06-30,UG,Accountancy & Finance
2020/21,10001310,Le,Scott,M,26/10/1999,United Kingdom,sle318,student10001310@sample.edu,2,1,2020-09-20,2022-06-30,UG,Accountancy & Finance
2020/21,10001311,Jenkins,Mary,F,20/12/1999,India,mjenkins976,student10001311@sample.edu,1,1,2020-09-20,2023-06-30,UG,Accountancy & Finance
2020/21,10001312,Carter,Carly,F,12/08/2000,Bangladesh,ccarter499,student10001312@sample.edu,3,1,2020-09-20,2021-06-30,UG,Accountancy & Finance
2020/21,10001313,Chambers,Phillip,M,24/04/1996,Canada,pchambers764,student10001313@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001314,Moore,Robert,M,05/04/1995,Egypt,rmoore808,student10001314@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001315,Jordan,Jaime,F,01/07/2003,Canada,jjordan477,student10001315@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001316,Ruiz,Alan,M,12/09/2000,United Kingdom,aruiz245,student10001316@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001317,Kaufman,Patricia,F,01/06/2003,United Kingdom,pkaufman878,student10001317@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001318,Greene,Philip,M,24/12/1997,Egypt,pgreene473,student10001318@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001319,Mckinney,Heather,F,07/02/1999,United Kingdom,hmckinney221,student10001319@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001320,Ryan,William,M,14/04/1995,Canada,wryan282,student10001320@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001321,Mccoy,Emily,F,05/01/1996,India,emccoy847,student10001321@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001322,Ayala,Marcus,M,02/02/1999,Bangladesh,mayala229,student10001322@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001323,Davis,James,M,14/09/2000,United Kingdom,jdavis56,student10001323@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001324,Moyer,Isaac,M,24/08/1998,Bangladesh,imoyer597,student10001324@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001325,Norman,Austin,M,04/10/2002,United Kingdom,anorman245,student10001325@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001326,Morrow,Calvin,M,21/03/1995,Philippines,cmorrow154,student10001326@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001327,Ford,Mark,M,19/02/1997,Egypt,mford715,student10001327@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001328,Adams,Jamie,M,22/07/2003,India,jadams467,student10001328@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001329,Campbell,Rebecca,F,10/04/2001,Pakistan,rcampbell511,student10001329@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001330,Clay,Jeffrey,M,30/06/1999,Pakistan,jclay701,student10001330@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001331,Woodard,Anna,F,27/12/1997,Canada,awoodard207,student10001331@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001332,Allen,Ian,M,15/06/1998,Pakistan,iallen587,student10001332@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001333,Rivers,Matthew,M,03/04/1999,United States,mrivers881,student10001333@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001334,Carpenter,Joshua,M,25/03/2000,Philippines,jcarpenter799,student10001334@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001335,Suarez,Rebekah,F,04/03/2002,Canada,rsuarez597,student10001335@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001336,Hernandez,Kim,F,15/08/2001,Pakistan,khernandez621,student10001336@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001337,Smith,Heather,F,04/07/1998,Bangladesh,hsmith884,student10001337@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001338,Scott,Julie,F,25/06/1995,United Kingdom,jscott969,student10001338@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001339,Horn,Lynn,F,10/08/2000,Canada,lhorn293,student10001339@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001340,Smith,Ivan,M,28/05/1996,India,ismith534,student10001340@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001341,Kim,Linda,F,06/02/2002,Philippines,lkim668,student10001341@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001342,Garcia,Alice,F,23/12/1999,Philippines,agarcia702,student10001342@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001343,Clements,Kyle,M,27/04/2003,India,kclements689,student10001343@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001344,Robinson,Connie,F,03/03/1998,Jordan,crobinson336,student10001344@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001345,Jackson,Joanne,F,13/06/2000,Egypt,jjackson738,student10001345@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001346,Reeves,John,M,22/01/1995,India,jreeves778,student10001346@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001347,Peterson,Caleb,M,27/05/1999,Canada,cpeterson352,student10001347@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001348,Barnes,Robert,M,31/01/2001,United Kingdom,rbarnes394,student10001348@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001349,Hudson,Ashley,F,18/08/1997,Bangladesh,ahudson900,student10001349@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001350,Davis,Jaime,F,04/04/1995,Bangladesh,jdavis824,student10001350@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001351,Barnes,Maria,F,26/02/1996,Philippines,mbarnes341,student10001351@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001352,Tate,Nicholas,M,01/02/2001,India,ntate904,student10001352@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001353,Contreras,Crystal,F,05/04/2003,Pakistan,ccontreras866,student10001353@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001354,Davis,Sarah,F,12/07/2000,Pakistan,sdavis305,student10001354@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001355,Greene,David,M,19/10/2002,United States,dgreene564,student10001355@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001356,Smith,Joseph,M,01/02/1999,Egypt,jsmith845,student10001356@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001357,Smith,Gregory,M,29/04/2002,United Kingdom,gsmith974,student10001357@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001358,Thompson,Diamond,F,03/03/1996,Jordan,dthompson160,student10001358@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001359,Vasquez,Felicia,F,02/02/1998,Egypt,fvasquez463,student10001359@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001360,Hoffman,Christopher,M,06/01/1996,Bangladesh,choffman939,student10001360@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001361,Lewis,Meagan,F,13/12/1997,Egypt,mlewis440,student10001361@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001362,Richardson,Aaron,M,13/01/1996,Pakistan,arichardson649,student10001362@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001363,Jones,Sarah,F,12/03/1997,United Kingdom,sjones613,student10001363@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001364,Cain,Steven,M,09/03/2000,Egypt,scain731,student10001364@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001365,Hodges,Laura,F,29/08/1999,United States,lhodges269,student10001365@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001366,Robinson,Kelly,F,20/01/2001,Philippines,krobinson480,student10001366@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001367,Allison,Sharon,F,10/11/2000,Philippines,sallison638,student10001367@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001368,Wright,Rachel,F,29/07/1996,Philippines,rwright607,student10001368@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001369,Webster,Nathan,M,02/08/1995,Pakistan,nwebster156,student10001369@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001370,Bauer,Chelsea,F,13/05/2002,Canada,cbauer388,student10001370@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001371,Johnson,Carolyn,F,07/07/2001,Bangladesh,cjohnson932,student10001371@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001372,Jones,Nicole,F,21/04/1995,Pakistan,njones205,student10001372@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001373,Brooks,James,M,13/01/1995,Pakistan,jbrooks472,student10001373@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001374,Carson,Kelly,F,18/08/1998,Bangladesh,kcarson697,student10001374@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001375,Moss,Thomas,M,30/06/1996,Bangladesh,tmoss105,student10001375@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001376,Archer,Christina,F,13/06/1995,India,carcher535,student10001376@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001377,Fletcher,Sarah,F,01/03/1999,Canada,sfletcher603,student10001377@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001378,Harris,Brian,M,08/10/1998,Bangladesh,bharris185,student10001378@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001379,Pham,Justin,M,02/05/2003,Canada,jpham901,student10001379@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001380,Goodman,Calvin,M,12/09/1996,Bangladesh,cgoodman304,student10001380@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001381,Williams,Kimberly,F,04/03/2000,Pakistan,kwilliams153,student10001381@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001382,Jimenez,Brian,M,08/11/2000,Canada,bjimenez220,student10001382@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001383,Soto,John,M,27/09/1999,Philippines,jsoto529,student10001383@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001384,Schneider,Douglas,M,19/04/2003,Jordan,dschneider978,student10001384@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001385,Johnson,Joshua,M,30/06/1997,Jordan,jjohnson627,student10001385@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001386,Price,Brandon,M,08/03/2001,Bangladesh,bprice302,student10001386@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001387,Baker,Jamie,F,23/12/1998,Bangladesh,jbaker547,student10001387@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001388,Lopez,Michael,M,01/10/1998,Bangladesh,mlopez719,student10001388@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001389,Campos,Karen,F,19/10/1998,Jordan,kcampos216,student10001389@sample.edu,3,1,2020-09-20,2021-06-30,UG,Business Management
2020/21,10001390,Gallagher,Matthew,M,31/10/2001,United Kingdom,mgallagher403,student10001390@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001391,Rivera,Thomas,M,18/08/2000,United States,trivera497,student10001391@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001392,Herman,Jessica,F,16/03/1999,United States,jherman941,student10001392@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001393,Larson,Willie,M,02/02/2003,Jordan,wlarson494,student10001393@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
2020/21,10001394,Pierce,Reginald,M,08/10/2000,United States,rpierce936,student10001394@sample.edu,2,1,2020-09-20,2022-06-30,UG,Business Management
2020/21,10001395,Wise,Crystal,F,16/09/2003,Egypt,cwise558,student10001395@sample.edu,1,1,2020-09-20,2023-06-30,UG,Business Management
