Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2022/23,10002453,Best,Jerry,M,10/02/2003,Egypt,jbest37,student10002453@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002454,Yates,Laura,F,15/09/2000,India,lyates476,student10002454@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002455,Brown,Carly,F,01/03/2005,Bangladesh,cbrown286,student10002455@sample.edu,3,1,2022-09-20,2023-06-30,UG,Accountancy & Finance
2022/23,10002456,Murray,Laurie,F,02/11/1998,Jordan,lmurray905,student10002456@sample.edu,3,1,2022-09-20,2023-06-30,UG,Accountancy & Finance
2022/23,10002457,Hahn,Jonathan,M,02/07/2004,United States,jhahn371,student10002457@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002458,Singh,Sara,F,13/07/2004,Jordan,ssingh789,student10002458@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002459,Estes,Cassandra,F,20/12/2003,India,cestes416,student10002459@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002460,Wright,Karen,F,12/10/1998,India,kwright819,student10002460@sample.edu,3,1,2022-09-20,2023-06-30,UG,Accountancy & Finance
2022/23,10002461,Clark,Michael,M,27/06/2001,Egypt,mclark66,student10002461@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002462,Rowe,Mckenzie,F,25/12/2002,India,mrowe463,student10002462@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002463,Cortez,Charles,M,25/02/1997,Egypt,ccortez979,student10002463@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002464,Johnson,Samuel,M,05/10/1998,Egypt,sjohnson353,student10002464@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002465,Santos,Cynthia,F,15/12/2004,United Kingdom,csantos57,student10002465@sample.edu,3,1,2022-09-20,2023-06-30,UG,Accountancy & Finance
2022/23,10002466,Gross,Michael,M,10/08/2004,Egypt,mgross764,student10002466@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002467,Coleman,Stephanie,F,08/08/1998,Philippines,scoleman84,student10002467@sample.edu,2,1,2022-09-20,2024-06-30,UG,Accountancy & Finance
2022/23,10002468,Sandoval,Dustin,M,28/03/2002,Pakistan,dsandoval673,student10002468@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002469,Wilkins,Shannon,F,13/06/2001,India,swilkins253,student10002469@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002470,Lee,Ashley,F,30/12/2003,Pakistan,alee564,student10002470@sample.edu,2,1,2022-09-20,2024-06-30,UG,Accountancy & Finance
2022/23,10002471,Meyer,Kristina,F,15/06/2000,Jordan,kmeyer750,student10002471@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002472,Chaney,Lisa,F,03/01/1998,India,lchaney366,student10002472@sample.edu,3,1,2022-09-20,2023-06-30,UG,Accountancy & Finance
2022/23,10002473,Berry,Margaret,F,12/02/1998,India,mberry659,student10002473@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002474,Serrano,Laura,F,28/08/1998,Canada,lserrano103,student10002474@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002475,Miller,Andrew,M,25/05/2003,United Kingdom,amiller579,student10002475@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002476,Mckinney,Whitney,F,19/10/2000,United Kingdom,wmckinney981,student10002476@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002477,Gonzalez,Tami,F,04/09/2003,Philippines,tgonzalez556,student10002477@sample.edu,1,1,2022-09-20,2025-06-30,UG,Accountancy & Finance
2022/23,10002478,Gonzalez,Frank,M,26/12/1999,United Kingdom,fgonzalez873,student10002478@sample.edu,3,1,2022-09-20,2023-06-30,UG,Accountancy & Finance
2022/23,10002479,Gaines,Alexis,M,18/06/2004,United States,againes642,student10002479@sample.edu,2,1,2022-09-20,2024-06-30,UG,Accountancy & Finance
2022/23,10002480,Ruiz,Kathleen,F,18/05/2004,Egypt,kruiz272,student10002480@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002481,Lee,Elizabeth,F,19/07/1998,Pakistan,elee770,student10002481@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002482,Duncan,Blake,M,20/04/1999,Canada,bduncan208,student10002482@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002483,Thompson,Joseph,M,06/09/2002,Jordan,jthompson384,student10002483@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002484,Cole,Michael,M,03/07/1998,Canada,mcole788,student10002484@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002485,Hines,Alice,F,27/04/2000,United Kingdom,ahines245,student10002485@sample.edu,3,1,2022-09-20,2023-06-30,UG,Legal Studies
2022/23,10002486,Mendez,Beth,F,19/07/1999,Pakistan,bmendez954,student10002486@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002487,Howard,Steven,M,23/09/2000,Bangladesh,showard76,student10002487@sample.edu,3,1,2022-09-20,2023-06-30,UG,Legal Studies
2022/23,10002488,Hale,Daniel,M,22/03/2002,Philippines,dhale124,student10002488@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002489,Martin,Debra,F,30/12/2004,Canada,dmartin824,student10002489@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002490,Cisneros,Jennifer,F,19/02/1998,Pakistan,jcisneros39,student10002490@sample.edu,2,1,2022-09-20,2024-06-30,UG,Legal Studies
2022/23,10002491,Montoya,Erin,F,18/06/1998,Canada,emontoya786,student10002491@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002492,Baxter,Adam,M,06/08/2004,Bangladesh,abaxter526,student10002492@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002493,Walsh,Francis,M,03/07/2001,Canada,fwalsh246,student10002493@sample.edu,2,1,2022-09-20,2024-06-30,UG,Legal Studies
2022/23,10002494,Williams,Michael,M,27/11/2004,United States,mwilliams678,student10002494@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002495,Mitchell,Steven,M,16/06/1999,Canada,smitchell358,student10002495@sample.edu,3,1,2022-09-20,2023-06-30,UG,Legal Studies
2022/23,10002496,Duran,Christopher,M,07/02/2005,Egypt,cduran952,student10002496@sample.edu,3,1,2022-09-20,2023-06-30,UG,Legal Studies
2022/23,10002497,Garcia,Amanda,F,29/10/2003,Philippines,agarcia135,student10002497@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002498,Taylor,Becky,F,22/03/2005,India,btaylor22,student10002498@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002499,Brown,Adam,M,18/08/2003,Bangladesh,abrown91,student10002499@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002500,Smith,Scott,M,20/07/2001,Pakistan,ssmith73,student10002500@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002501,Underwood,Aaron,M,07/04/1998,United Kingdom,aunderwood34,student10002501@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002502,Hayes,Tara,F,19/05/2000,India,thayes149,student10002502@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002503,Ray,Kimberly,F,23/07/2001,Pakistan,kray276,student10002503@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002504,Harrison,Spencer,M,19/02/2000,Egypt,sharrison605,student10002504@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002505,Johnson,William,M,17/10/2005,United Kingdom,wjohnson841,student10002505@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002506,Payne,Tiffany,F,28/03/1999,Philippines,tpayne588,student10002506@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002507,Riley,Jonathan,M,12/01/2001,Bangladesh,jriley526,student10002507@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002508,Smith,Kathleen,F,01/01/1997,Bangladesh,ksmith686,student10002508@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002509,Jackson,Tina,F,04/06/1997,Philippines,tjackson781,student10002509@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002510,Moore,Monique,F,08/01/2001,Bangladesh,mmoore513,student10002510@sample.edu,3,1,2022-09-20,2023-06-30,UG,Legal Studies
2022/23,10002511,Robinson,Dwayne,M,19/12/1999,Pakistan,drobinson566,student10002511@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002512,Ramos,Scott,M,11/11/1999,Bangladesh,sramos631,student10002512@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002513,Flores,Tracy,F,13/07/1999,India,tflores263,student10002513@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002514,Leblanc,Sara,F,07/09/1999,Pakistan,sleblanc756,student10002514@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002515,Mitchell,James,M,05/08/2003,Egypt,jmitchell978,student10002515@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002516,Day,Lindsey,F,13/09/2002,Egypt,lday959,student10002516@sample.edu,2,1,2022-09-20,2024-06-30,UG,Legal Studies
2022/23,10002517,Key,Andrew,M,05/07/2000,United States,akey6,student10002517@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002518,Hale,Virginia,F,05/11/2001,India,vhale159,student10002518@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002519,Anderson,Suzanne,F,03/01/2003,Egypt,sanderson49,student10002519@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002520,Bryant,Tara,F,24/03/2005,United Kingdom,tbryant514,student10002520@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002521,Hill,Danielle,F,14/11/1998,United Kingdom,dhill138,student10002521@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002522,Pace,Teresa,F,05/02/2003,Pakistan,tpace797,student10002522@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002523,Jenkins,Glen,M,29/08/1999,Bangladesh,gjenkins388,student10002523@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002524,Wagner,Cameron,M,06/10/1999,United Kingdom,cwagner279,student10002524@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002525,Bryan,Aaron,M,14/09/1998,India,abryan299,student10002525@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002526,Crawford,Jessica,F,13/08/1997,Philippines,jcrawford127,student10002526@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002527,Pineda,Kelsey,F,06/04/2000,Jordan,kpineda133,student10002527@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002528,Morris,Christopher,M,01/10/1999,Egypt,cmorris117,student10002528@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002529,Bryant,Karen,F,08/12/1998,United Kingdom,kbryant933,student10002529@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002530,Robles,Gary,M,14/05/1997,United Kingdom,grobles252,student10002530@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002531,Jackson,Denise,F,12/10/1997,Egypt,djackson738,student10002531@sample.edu,2,1,2022-09-20,2024-06-30,UG,Legal Studies
2022/23,10002532,Torres,Susan,F,19/01/2005,India,storres779,student10002532@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002533,Gonzalez,Michelle,F,12/12/1998,Philippines,mgonzalez848,student10002533@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002534,Werner,Jeremy,M,16/10/2004,Egypt,jwerner132,student10002534@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002535,Liu,Daniel,M,24/03/2004,India,dliu19,student10002535@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002536,Walker,Nicole,F,15/05/1997,Bangladesh,nwalker962,student10002536@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002537,Gilbert,Jennifer,F,17/02/1997,Bangladesh,jgilbert801,student10002537@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002538,Moore,Jeffrey,M,16/04/2004,Pakistan,jmoore683,student10002538@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002539,Kaiser,Alexander,M,21/11/2004,India,akaiser617,student10002539@sample.edu,1,1,2022-09-20,2025-06-30,UG,Legal Studies
2022/23,10002540,Bryant,Jennifer,F,10/10/1997,Canada,jbryant865,student10002540@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002541,Blevins,Debra,F,18/06/2005,Jordan,dblevins341,student10002541@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002542,Walker,Carol,F,15/08/2005,United Kingdom,cwalker558,student10002542@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002543,Rose,John,M,19/08/1997,India,jrose623,student10002543@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002544,Miller,Stephen,M,12/07/2000,United Kingdom,smiller24,student10002544@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002545,Bond,Joshua,M,06/05/2001,Canada,jbond229,student10002545@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002546,Flores,Stephanie,F,30/12/2005,Jordan,sflores179,student10002546@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002547,Mcneil,Lindsay,F,26/12/2001,United States,lmcneil254,student10002547@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002548,Smith,Shawn,M,21/01/2001,Philippines,ssmith176,student10002548@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002549,Delgado,Erin,F,06/10/1998,Pakistan,edelgado785,student10002549@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002550,Glenn,Timothy,M,10/11/2005,Egypt,tglenn804,student10002550@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002551,Benitez,Lisa,F,16/05/2005,Pakistan,lbenitez663,student10002551@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002552,Price,Tina,F,17/03/2004,Pakistan,tprice389,student10002552@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002553,Miranda,Nathaniel,M,09/05/2004,Philippines,nmiranda524,student10002553@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002554,Barker,Travis,M,09/10/2003,Egypt,tbarker23,student10002554@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002555,Smith,Krista,F,01/05/2001,United Kingdom,ksmith286,student10002555@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002556,Jenkins,Tanya,F,06/10/2004,Bangladesh,tjenkins729,student10002556@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002557,Jackson,Timothy,M,15/11/2003,Canada,tjackson550,student10002557@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002558,Black,Megan,F,09/03/2000,Philippines,mblack554,student10002558@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002559,Sweeney,Shawn,M,06/08/2002,Pakistan,ssweeney358,student10002559@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002560,Salazar,Courtney,F,11/01/1997,United Kingdom,csalazar533,student10002560@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002561,Navarro,Cassie,F,20/03/2004,Jordan,cnavarro406,student10002561@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002562,Wilkins,Paula,F,25/08/2003,Egypt,pwilkins168,student10002562@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002563,Thompson,Tara,F,08/07/1999,Bangladesh,tthompson198,student10002563@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002564,Marshall,Adam,M,21/12/1998,Philippines,amarshall187,student10002564@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002565,Daniels,Charles,M,19/04/2003,Bangladesh,cdaniels909,student10002565@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002566,Mason,Robert,M,21/01/2000,India,rmason529,student10002566@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002567,Carpenter,Heather,F,02/02/2001,Canada,hcarpenter808,student10002567@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002568,Kramer,Mary,F,13/08/2003,Canada,mkramer804,student10002568@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002569,Mccormick,Valerie,F,16/05/1998,Philippines,vmccormick729,student10002569@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002570,Robertson,Kathryn,F,13/04/1997,Egypt,krobertson637,student10002570@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002571,Patton,Margaret,F,09/08/1999,Egypt,mpatton160,student10002571@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002572,Brown,Angel,F,28/09/2003,United Kingdom,abrown115,student10002572@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002573,Brady,Judith,F,10/01/1999,India,jbrady36,student10002573@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002574,Bell,Cynthia,F,22/07/1998,United Kingdom,cbell747,student10002574@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002575,Mclaughlin,Rebecca,F,22/09/2000,United Kingdom,rmclaughlin655,student10002575@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002576,Haney,David,M,18/02/2005,Egypt,dhaney954,student10002576@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002577,Medina,Diana,F,20/07/2000,Canada,dmedina923,student10002577@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002578,Bass,Nicole,F,09/06/2001,India,nbass399,student10002578@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002579,Mcdaniel,Joshua,M,09/02/2001,Egypt,jmcdaniel434,student10002579@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002580,Torres,Jose,M,25/08/1999,United States,jtorres264,student10002580@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002581,Simmons,Jennifer,F,22/12/2002,Pakistan,jsimmons56,student10002581@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002582,Cross,Vicki,F,11/09/2002,Jordan,vcross422,student10002582@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002583,Johns,Eric,M,18/06/2003,Philippines,ejohns384,student10002583@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002584,Turner,Victor,M,01/11/2005,Canada,vturner767,student10002584@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002585,Thomas,Stacey,F,14/01/2004,Pakistan,sthomas841,student10002585@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002586,Dodson,Jason,M,04/09/2004,Egypt,jdodson950,student10002586@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002587,Howard,Manuel,M,08/06/1998,Pakistan,mhoward182,student10002587@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002588,Williams,Steven,M,07/05/2001,United Kingdom,swilliams577,student10002588@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002589,Howe,Amy,F,20/01/2005,Pakistan,ahowe160,student10002589@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002590,Garcia,Brian,M,31/01/2004,Bangladesh,bgarcia270,student10002590@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002591,Chandler,Christopher,M,21/10/2002,Canada,cchandler500,student10002591@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002592,Jackson,Mark,M,31/12/2004,India,mjackson176,student10002592@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002593,Rodgers,Stephanie,F,28/02/2004,Jordan,srodgers651,student10002593@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management
2022/23,10002594,Miller,Rebecca,F,22/07/2003,Egypt,rmiller555,student10002594@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management
2022/23,10002595,Robertson,Brent,M,23/02/2003,Egypt,brobertson75,student10002595@sample.edu,3,1,2022-09-20,2023-06-30,UG,Business Management
2022/23,10002596,Boyd,Carrie,F,10/05/2003,Egypt,cboyd885,student10002596@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management and International Relations
2022/23,10002597,Garcia,Craig,M,30/11/1998,Pakistan,cgarcia82,student10002597@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management and International Relations
2022/23,10002598,Adams,John,M,15/11/2004,Jordan,jadams624,student10002598@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management and International Relations
2022/23,10002599,Wolfe,Timothy,M,23/07/2001,United Kingdom,twolfe500,student10002599@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management and International Relations
2022/23,10002600,Bowen,Jose,M,06/05/2000,Bangladesh,jbowen814,student10002600@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management and International Relations
2022/23,10002601,Carter,Dawn,F,25/05/2004,India,dcarter233,student10002601@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management and International Relations
2022/23,10002602,Jones,Alan,M,13/07/2005,Philippines,ajones731,student10002602@sample.edu,1,1,2022-09-20,2025-06-30,UG,Business Management and International Relations
2022/23,10002603,Sims,Erica,F,09/01/2000,United Kingdom,esims812,student10002603@sample.edu,2,1,2022-09-20,2024-06-30,UG,Business Management and International Relations
