Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2021/22,10001944,Pham,Emily,F,07/05/1996,Jordan,epham432,student10001944@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001945,Clements,Catherine,F,17/10/2004,Bangladesh,cclements560,student10001945@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001946,Schwartz,Sarah,F,08/12/1996,Philippines,sschwartz480,student10001946@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001947,Smith,Terri,F,02/11/2002,Philippines,tsmith58,student10001947@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001948,Mcintosh,Joshua,M,21/04/1999,Philippines,jmcintosh655,student10001948@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001949,Ross,Diana,F,03/03/2004,United States,dross850,student10001949@sample.edu,2,1,2021-09-20,2023-06-30,UG,Accountancy & Finance
2021/22,10001950,Jimenez,Jack,M,12/07/2000,Pakistan,jjimenez997,student10001950@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001951,Carrillo,Brian,M,19/07/1998,Jordan,bcarrillo974,student10001951@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001952,Rogers,Robin,F,01/09/2001,Jordan,rrogers581,student10001952@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001953,Johnson,Casey,M,18/02/2003,Canada,cjohnson826,student10001953@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001954,Wagner,Douglas,M,27/12/2000,United Kingdom,dwagner870,student10001954@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001955,Ward,Howard,M,12/10/1996,Philippines,hward393,student10001955@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001956,Jackson,Katie,F,08/05/1999,United Kingdom,kjackson65,student10001956@sample.edu,1,1,2021-09-20,2024-06-30,UG,Accountancy & Finance
2021/22,10001957,Davidson,Tina,F,30/08/2001,Bangladesh,tdavidson534,student10001957@sample.edu,3,1,2021-09-20,2022-06-30,UG,Accountancy & Finance
2021/22,10001958,Olson,Mary,F,01/10/1998,Pakistan,molson150,student10001958@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10001959,Gillespie,Randall,M,14/03/2000,Pakistan,rgillespie850,student10001959@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10001960,White,Jeffrey,M,18/02/1996,United States,jwhite387,student10001960@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001961,Russell,Shelley,F,10/09/2003,Philippines,srussell175,student10001961@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10001962,Reilly,Elizabeth,F,26/02/1999,Philippines,ereilly784,student10001962@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001963,Moore,Joshua,M,29/05/1996,United States,jmoore791,student10001963@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001964,Lopez,Anna,F,09/10/1996,India,alopez788,student10001964@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10001965,Robinson,Catherine,F,19/07/1997,Egypt,crobinson29,student10001965@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001966,Durham,Sarah,F,25/04/1997,Bangladesh,sdurham119,student10001966@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001967,Miles,Julian,M,22/08/1999,United States,jmiles916,student10001967@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001968,Perez,Gary,M,28/10/1997,Bangladesh,gperez365,student10001968@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001969,Dennis,Christopher,M,04/08/2004,Philippines,cdennis891,student10001969@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001970,Christensen,Jessica,F,13/02/2000,United States,jchristensen306,student10001970@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001971,Wright,Douglas,M,23/11/2001,Philippines,dwright343,student10001971@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001972,Blankenship,Colleen,F,14/06/2001,Pakistan,cblankenship6,student10001972@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001973,Davis,Jordan,M,18/09/1999,United States,jdavis214,student10001973@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001974,Gonzalez,James,M,27/12/2004,Pakistan,jgonzalez55,student10001974@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001975,Lynch,Brad,M,10/04/2000,Pakistan,blynch932,student10001975@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001976,Harris,Lisa,F,22/07/2003,Egypt,lharris576,student10001976@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001977,Ballard,Ronald,M,18/02/1999,Philippines,rballard192,student10001977@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10001978,Hamilton,Emily,F,11/08/2002,Pakistan,ehamilton914,student10001978@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001979,Weber,Adam,M,29/04/1999,United States,aweber991,student10001979@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001980,Hughes,Patricia,F,31/03/2000,Pakistan,phughes257,student10001980@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001981,Juarez,Jennifer,F,24/08/2001,Egypt,jjuarez67,student10001981@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001982,Pena,Kerry,F,24/04/2001,Jordan,kpena955,student10001982@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001983,Watkins,Jennifer,F,07/05/2001,United States,jwatkins146,student10001983@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10001984,Benson,Michael,M,27/04/2001,United Kingdom,mbenson292,student10001984@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10001985,Thomas,Eddie,M,12/10/2001,Bangladesh,ethomas628,student10001985@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001986,White,Jennifer,F,04/02/2002,India,jwhite235,student10001986@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001987,Benjamin,Stephanie,F,22/11/2003,United States,sbenjamin479,student10001987@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001988,Lewis,Robert,M,01/10/1997,Pakistan,rlewis764,student10001988@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001989,Armstrong,Kristin,F,28/01/1996,Canada,karmstrong528,student10001989@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001990,Strong,Jessica,F,20/06/1997,Jordan,jstrong719,student10001990@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001991,Austin,Hannah,F,29/08/1999,Jordan,haustin967,student10001991@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001992,Lloyd,Margaret,F,06/08/2000,United States,mlloyd739,student10001992@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001993,Bolton,Lawrence,M,13/05/1996,Jordan,lbolton359,student10001993@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001994,Andrade,Albert,M,05/10/2001,Philippines,aandrade900,student10001994@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001995,Green,Gabrielle,F,26/09/2004,Bangladesh,ggreen942,student10001995@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001996,Wheeler,Marcus,M,31/08/1998,United Kingdom,mwheeler679,student10001996@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001997,Warren,Cathy,F,17/01/1996,India,cwarren928,student10001997@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10001998,Garcia,Andrea,F,28/07/1999,Jordan,agarcia686,student10001998@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10001999,Miranda,Kristie,F,04/08/2002,Pakistan,kmiranda755,student10001999@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002000,Wong,Debra,F,11/08/1996,United Kingdom,dwong589,student10002000@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002001,Adams,Curtis,M,22/01/2004,Egypt,cadams479,student10002001@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002002,Hoffman,Catherine,F,19/07/2001,Bangladesh,choffman202,student10002002@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002003,Holmes,Katie,F,12/06/2003,Pakistan,kholmes975,student10002003@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002004,Monroe,Alan,M,18/03/2000,Jordan,amonroe49,student10002004@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002005,Perez,Shelia,F,09/04/2000,Jordan,sperez536,student10002005@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002006,Pittman,Cody,M,11/10/1997,Jordan,cpittman57,student10002006@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002007,Ellis,Joseph,M,16/03/1999,India,jellis381,student10002007@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002008,Bray,Jeffrey,M,14/04/1998,Bangladesh,jbray262,student10002008@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002009,Salazar,Holly,F,28/06/1999,Pakistan,hsalazar405,student10002009@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002010,Hunt,Shawn,M,15/05/1998,Canada,shunt744,student10002010@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002011,Stewart,James,M,05/10/2002,India,jstewart31,student10002011@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002012,Mueller,Dylan,M,24/02/2001,Philippines,dmueller398,student10002012@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002013,Frank,Donald,M,18/04/2000,United Kingdom,dfrank986,student10002013@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002014,Hernandez,Michael,M,07/07/1998,India,mhernandez881,student10002014@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002015,Montoya,Leslie,F,05/12/2002,Pakistan,lmontoya488,student10002015@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002016,Mckenzie,Sara,F,06/01/1997,India,smckenzie880,student10002016@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002017,Guerra,Lauren,F,05/08/1998,Egypt,lguerra111,student10002017@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002018,Myers,Tyler,M,24/09/1996,United States,tmyers544,student10002018@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002019,Gibson,Kenneth,M,10/08/1999,Pakistan,kgibson740,student10002019@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002020,Campbell,Marissa,F,28/09/2000,Philippines,mcampbell461,student10002020@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002021,Clark,Kevin,M,04/07/2004,Egypt,kclark484,student10002021@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002022,Miranda,Kim,F,07/01/2002,Philippines,kmiranda983,student10002022@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002023,Hammond,Sarah,F,27/08/2000,United States,shammond546,student10002023@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002024,Mcintyre,James,M,24/08/2003,India,jmcintyre899,student10002024@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002025,Garcia,Brian,M,12/05/1999,Bangladesh,bgarcia185,student10002025@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002026,Vargas,Robert,M,18/09/1999,Jordan,rvargas535,student10002026@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002027,Johnson,Jeffrey,M,01/06/2000,Egypt,jjohnson574,student10002027@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002028,Cook,Matthew,M,12/02/1998,United States,mcook150,student10002028@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002029,Garcia,Francis,M,19/10/2001,United States,fgarcia271,student10002029@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002030,Wright,Paul,M,25/03/1996,India,pwright177,student10002030@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002031,Clayton,Andrew,M,11/06/2000,India,aclayton40,student10002031@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002032,Long,Catherine,F,25/08/1996,Philippines,clong511,student10002032@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002033,Jackson,Emily,F,13/02/1997,India,ejackson759,student10002033@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002034,Hester,Brittany,F,21/08/2000,Pakistan,bhester875,student10002034@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002035,Ramos,James,M,21/03/2002,Jordan,jramos562,student10002035@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002036,Taylor,Rhonda,F,21/07/1999,Jordan,rtaylor617,student10002036@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002037,Jones,Linda,F,03/02/1998,United Kingdom,ljones282,student10002037@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002038,Miller,Vanessa,F,08/06/2002,Jordan,vmiller319,student10002038@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002039,Odonnell,Jody,F,21/06/1999,Bangladesh,jodonnell993,student10002039@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002040,Ruiz,Justin,M,09/12/2000,United Kingdom,jruiz90,student10002040@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002041,Rogers,Beth,F,29/05/1998,India,brogers575,student10002041@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002042,Sanders,Christina,F,24/06/1997,Jordan,csanders340,student10002042@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002043,Gibson,Shane,M,14/08/1996,Pakistan,sgibson395,student10002043@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002044,Ray,Nicholas,M,28/03/2002,Canada,nray330,student10002044@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002045,Dean,Heather,F,24/03/2004,United Kingdom,hdean847,student10002045@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002046,Mercado,Susan,F,09/11/2001,India,smercado785,student10002046@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002047,Acosta,Joanne,F,06/04/2003,United Kingdom,jacosta648,student10002047@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management
2021/22,10002048,Smith,Ebony,F,04/02/1998,Egypt,esmith210,student10002048@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002049,Montgomery,Jessica,F,18/08/2003,India,jmontgomery406,student10002049@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management
2021/22,10002050,Mcdonald,Michael,M,25/01/2004,United Kingdom,mmcdonald349,student10002050@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management
2021/22,10002051,Collins,Daniel,M,25/09/1998,United Kingdom,dcollins733,student10002051@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management and International Relations
2021/22,10002052,Oneill,Vanessa,F,09/02/2003,Pakistan,voneill911,student10002052@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management and International Relations
2021/22,10002053,Pace,Tammy,F,21/02/2002,Egypt,tpace449,student10002053@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management and International Relations
2021/22,10002054,Smith,Elizabeth,F,08/05/1998,India,esmith266,student10002054@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management and International Relations
2021/22,10002055,Mitchell,Louis,M,10/12/2001,Canada,lmitchell443,student10002055@sample.edu,2,1,2021-09-20,2023-06-30,UG,Business Management and International Relations
2021/22,10002056,Lewis,Dylan,M,05/11/1997,Bangladesh,dlewis581,student10002056@sample.edu,1,1,2021-09-20,2024-06-30,UG,Business Management and International Relations
2021/22,10002057,Roberts,Christian,M,27/09/2002,Pakistan,croberts817,student10002057@sample.edu,3,1,2021-09-20,2022-06-30,UG,Business Management and International Relations
