Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2024/25,10003403,Baldwin,Catherine,F,25/05/2005,India,cbaldwin346,student10003403@sample.edu,1,1,2024-09-20,2027-06-30,UG,Accountancy & Finance
2024/25,10003404,Williamson,Jordan,M,10/03/2006,Canada,jwilliamson275,student10003404@sample.edu,1,1,2024-09-20,2027-06-30,UG,Accountancy & Finance
2024/25,10003405,Freeman,Jacob,M,06/11/2001,India,jfreeman305,student10003405@sample.edu,1,1,2024-09-20,2027-06-30,UG,Accountancy & Finance
2024/25,10003406,Manning,Thomas,M,31/10/2007,United Kingdom,tmanning716,student10003406@sample.edu,1,1,2024-09-20,2027-06-30,UG,Accountancy & Finance
2024/25,10003407,Williams,Sean,M,01/03/2002,Jordan,swilliams492,student10003407@sample.edu,1,1,2024-09-20,2027-06-30,UG,Accountancy & Finance
2024/25,10003408,Peterson,Karen,F,13/05/2007,Canada,kpeterson653,student10003408@sample.edu,3,1,2024-09-20,2025-06-30,UG,Accountancy & Finance
2024/25,10003409,Molina,Tonya,F,05/06/2006,India,tmolina588,student10003409@sample.edu,2,1,2024-09-20,2026-06-30,UG,Accountancy & Finance
2024/25,10003410,Perez,Patricia,F,09/06/2001,India,pperez998,student10003410@sample.edu,2,1,2024-09-20,2026-06-30,UG,Accountancy & Finance
2024/25,10003411,Rivera,Christopher,M,02/02/2001,Philippines,crivera884,student10003411@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003412,Barrett,Frank,M,25/04/2004,United States,fbarrett223,student10003412@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003413,Black,Kimberly,F,17/08/2004,Canada,kblack48,student10003413@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003414,Smith,Brandon,M,31/07/1999,United States,bsmith230,student10003414@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003415,Wolfe,Benjamin,M,02/05/2006,Philippines,bwolfe968,student10003415@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003416,Martinez,Jessica,F,18/08/2002,India,jmartinez854,student10003416@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003417,Weaver,Elizabeth,F,16/02/2001,Egypt,eweaver133,student10003417@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003418,Crosby,Thomas,M,21/07/2007,Egypt,tcrosby941,student10003418@sample.edu,3,1,2024-09-20,2025-06-30,UG,Legal Studies
2024/25,10003419,Sanchez,Katrina,F,09/01/2004,Philippines,ksanchez440,student10003419@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003420,Morgan,Kelly,M,22/10/1999,United Kingdom,kmorgan582,student10003420@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003421,Martin,Alfred,M,25/04/2006,Canada,amartin905,student10003421@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003422,Ingram,Jessica,F,26/11/1999,Egypt,jingram38,student10003422@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003423,Reese,Sergio,M,19/05/2005,Egypt,sreese670,student10003423@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003424,Brown,Terry,F,03/08/2001,United Kingdom,tbrown989,student10003424@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003425,Gray,Andrew,M,26/04/1999,United States,agray368,student10003425@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003426,Jenkins,James,M,18/06/2005,Bangladesh,jjenkins526,student10003426@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003427,Oliver,Scott,M,18/04/2005,Philippines,soliver694,student10003427@sample.edu,3,1,2024-09-20,2025-06-30,UG,Legal Studies
2024/25,10003428,Mueller,William,M,15/09/2001,Egypt,wmueller463,student10003428@sample.edu,3,1,2024-09-20,2025-06-30,UG,Legal Studies
2024/25,10003429,Henderson,James,M,27/01/2007,Jordan,jhenderson582,student10003429@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003430,Williams,Courtney,F,10/10/2000,India,cwilliams962,student10003430@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003431,Wilson,Ryan,M,02/01/2005,United Kingdom,rwilson186,student10003431@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003432,Hood,Jacqueline,F,20/05/2000,United States,jhood484,student10003432@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003433,Jackson,Larry,M,13/11/2003,Jordan,ljackson525,student10003433@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003434,Hernandez,Robert,M,07/11/2002,United Kingdom,rhernandez121,student10003434@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003435,Gomez,Kelly,F,02/05/1999,Egypt,kgomez338,student10003435@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003436,Miller,Andrea,F,18/12/2005,Philippines,amiller751,student10003436@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003437,Chan,Lauren,F,03/05/2006,Bangladesh,lchan81,student10003437@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003438,Wheeler,Christopher,M,04/12/2001,Jordan,cwheeler843,student10003438@sample.edu,3,1,2024-09-20,2025-06-30,UG,Legal Studies
2024/25,10003439,Holt,Nicole,F,18/12/2005,Philippines,nholt629,student10003439@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003440,White,Julie,F,07/07/2003,United Kingdom,jwhite376,student10003440@sample.edu,3,1,2024-09-20,2025-06-30,UG,Legal Studies
2024/25,10003441,Ponce,Andrew,M,29/06/1999,Egypt,aponce146,student10003441@sample.edu,3,1,2024-09-20,2025-06-30,UG,Legal Studies
2024/25,10003442,Allison,Melissa,F,09/11/2002,Philippines,mallison420,student10003442@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003443,Lewis,Richard,M,08/05/2000,United Kingdom,rlewis809,student10003443@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003444,Ferguson,Joseph,M,07/06/2002,United States,jferguson78,student10003444@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003445,Walsh,Victor,M,11/10/2000,Egypt,vwalsh453,student10003445@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003446,Hodges,Martha,F,05/12/2007,United Kingdom,mhodges356,student10003446@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003447,Davidson,Charles,M,16/10/2007,United Kingdom,cdavidson653,student10003447@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003448,Pineda,Diana,F,22/01/2007,Jordan,dpineda901,student10003448@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003449,Morse,Laura,F,18/07/2005,United States,lmorse163,student10003449@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003450,Parker,Matthew,M,18/07/2000,India,mparker760,student10003450@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003451,Powell,Sandra,F,21/11/2006,Jordan,spowell989,student10003451@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003452,Mitchell,Melissa,F,01/09/2006,United Kingdom,mmitchell824,student10003452@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003453,Waters,Daniel,M,04/11/2000,Philippines,dwaters946,student10003453@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003454,Jones,Andrea,F,27/07/2002,Pakistan,ajones239,student10003454@sample.edu,2,1,2024-09-20,2026-06-30,UG,Legal Studies
2024/25,10003455,Hall,Tiffany,F,06/07/2002,Pakistan,thall420,student10003455@sample.edu,1,1,2024-09-20,2027-06-30,UG,Legal Studies
2024/25,10003456,Webb,Evan,M,15/02/2007,Jordan,ewebb514,student10003456@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003457,Lambert,Suzanne,F,15/04/2002,United States,slambert815,student10003457@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003458,Johnson,Ellen,F,24/04/2007,Canada,ejohnson588,student10003458@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003459,Bryan,John,M,22/05/2007,Philippines,jbryan563,student10003459@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003460,Ruiz,Kevin,M,03/04/2002,Egypt,kruiz143,student10003460@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003461,Castillo,Carolyn,F,08/12/2003,India,ccastillo442,student10003461@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003462,Mosley,Heather,F,31/08/2004,United Kingdom,hmosley586,student10003462@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003463,Sanford,Benjamin,M,09/01/2002,United Kingdom,bsanford486,student10003463@sample.edu,2,1,2024-09-20,2026-06-30,UG,Politics and International Relations
2024/25,10003464,Farmer,Daniel,M,23/12/2000,Egypt,dfarmer678,student10003464@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003465,Nelson,Jason,M,07/01/2004,Philippines,jnelson511,student10003465@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003466,Fisher,Patricia,F,28/02/2001,India,pfisher3,student10003466@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003467,Kelly,Steven,M,17/10/2003,Bangladesh,skelly752,student10003467@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003468,Lopez,Aaron,M,18/03/2000,Jordan,alopez27,student10003468@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003469,Davis,Allen,M,24/11/2004,Canada,adavis842,student10003469@sample.edu,2,1,2024-09-20,2026-06-30,UG,Politics and International Relations
2024/25,10003470,Wilkerson,Andre,M,19/02/2005,Jordan,awilkerson363,student10003470@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003471,Rivera,Travis,M,03/12/2005,United Kingdom,trivera597,student10003471@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003472,Walker,Michael,M,30/05/2005,Egypt,mwalker863,student10003472@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003473,Martin,Kristen,F,24/09/2004,Canada,kmartin340,student10003473@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003474,Smith,Christina,F,28/04/2003,United Kingdom,csmith27,student10003474@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003475,Moore,Melissa,F,22/12/2007,Egypt,mmoore466,student10003475@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003476,Smith,Catherine,F,09/10/1999,Philippines,csmith517,student10003476@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003477,Howe,Brooke,F,01/08/1999,United States,bhowe431,student10003477@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003478,Smith,Darryl,M,22/11/2001,United States,dsmith528,student10003478@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003479,Medina,Linda,F,14/06/2007,United Kingdom,lmedina373,student10003479@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003480,Carter,Jared,M,04/05/2001,Jordan,jcarter195,student10003480@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003481,Casey,Jill,F,16/08/1999,Pakistan,jcasey488,student10003481@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003482,Moore,Donald,M,25/09/2002,Jordan,dmoore160,student10003482@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003483,Nguyen,Roger,M,08/12/2007,Jordan,rnguyen106,student10003483@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003484,Bell,Chelsea,F,30/05/2007,Bangladesh,cbell932,student10003484@sample.edu,2,1,2024-09-20,2026-06-30,UG,Politics and International Relations
2024/25,10003485,Shaffer,Felicia,F,15/09/2001,Jordan,fshaffer861,student10003485@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003486,Diaz,Joseph,M,13/01/2002,Canada,jdiaz115,student10003486@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003487,Stein,Christopher,M,03/06/2004,United Kingdom,cstein819,student10003487@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003488,Dominguez,Colleen,F,08/12/2007,Bangladesh,cdominguez658,student10003488@sample.edu,2,1,2024-09-20,2026-06-30,UG,Politics and International Relations
2024/25,10003489,Spencer,Michael,M,08/02/2001,Jordan,mspencer986,student10003489@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003490,Becker,Randy,M,11/03/2004,Canada,rbecker410,student10003490@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003491,Barnes,Monica,F,21/02/2003,Philippines,mbarnes33,student10003491@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003492,Sharp,John,M,16/01/2006,India,jsharp278,student10003492@sample.edu,2,1,2024-09-20,2026-06-30,UG,Politics and International Relations
2024/25,10003493,Tate,Melissa,F,19/01/2001,Bangladesh,mtate241,student10003493@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003494,Vasquez,Amber,F,08/05/2002,Egypt,avasquez595,student10003494@sample.edu,3,1,2024-09-20,2025-06-30,UG,Politics and International Relations
2024/25,10003495,Parrish,Robert,M,08/08/2006,Egypt,rparrish480,student10003495@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003496,Kim,Anthony,M,27/01/2002,United Kingdom,akim986,student10003496@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003497,Wilson,Jesus,M,26/09/2002,Egypt,jwilson128,student10003497@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003498,Sullivan,Andrew,M,25/02/2004,Pakistan,asullivan299,student10003498@sample.edu,2,1,2024-09-20,2026-06-30,UG,Politics and International Relations
2024/25,10003499,Ramirez,Sandra,F,21/02/2000,Pakistan,sramirez271,student10003499@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003500,Hood,Joseph,M,04/10/2000,Philippines,jhood194,student10003500@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003501,Thomas,John,M,30/01/2006,India,jthomas324,student10003501@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003502,Murray,Garrett,M,11/07/2007,India,gmurray475,student10003502@sample.edu,2,1,2024-09-20,2026-06-30,UG,Politics and International Relations
2024/25,10003503,Mcclain,Chelsea,F,02/03/2006,United Kingdom,cmcclain771,student10003503@sample.edu,1,1,2024-09-20,2027-06-30,UG,Politics and International Relations
2024/25,10003504,Keller,Michelle,F,10/01/2000,Canada,mkeller514,student10003504@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003505,Freeman,Michael,M,04/02/2001,Egypt,mfreeman46,student10003505@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003506,Jackson,Sally,F,02/09/2007,India,sjackson893,student10003506@sample.edu,2,1,2024-09-20,2026-06-30,UG,Computing Science
2024/25,10003507,Pittman,Jennifer,F,13/07/2003,United Kingdom,jpittman660,student10003507@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003508,Flores,Douglas,M,25/10/2006,Bangladesh,dflores343,student10003508@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003509,Powell,Sandra,F,28/04/2001,Jordan,spowell952,student10003509@sample.edu,3,1,2024-09-20,2025-06-30,UG,Computing Science
2024/25,10003510,Calderon,Pamela,F,13/08/2007,Pakistan,pcalderon136,student10003510@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003511,Molina,Jay,M,29/07/2000,Pakistan,jmolina958,student10003511@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003512,Wolf,David,M,21/06/2006,Pakistan,dwolf560,student10003512@sample.edu,2,1,2024-09-20,2026-06-30,UG,Computing Science
2024/25,10003513,Jennings,Richard,M,17/08/2007,Egypt,rjennings325,student10003513@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003514,Conley,Jamie,F,07/10/2002,Pakistan,jconley251,student10003514@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003515,Jefferson,David,M,01/02/2006,United States,djefferson881,student10003515@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003516,Davis,Kimberly,F,26/10/2006,Jordan,kdavis460,student10003516@sample.edu,2,1,2024-09-20,2026-06-30,UG,Computing Science
2024/25,10003517,Morris,Aaron,M,05/10/2004,Pakistan,amorris907,student10003517@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003518,Stokes,Eric,M,12/05/1999,United Kingdom,estokes687,student10003518@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003519,Reyes,Mary,F,24/08/2001,Pakistan,mreyes749,student10003519@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003520,Perry,Brian,M,08/03/2000,Jordan,bperry950,student10003520@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003521,Gonzalez,Crystal,F,02/01/2005,Bangladesh,cgonzalez601,student10003521@sample.edu,3,1,2024-09-20,2025-06-30,UG,Computing Science
2024/25,10003522,Gonzalez,Brian,M,19/05/2005,Jordan,bgonzalez627,student10003522@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003523,Jackson,Christina,F,21/09/2001,Pakistan,cjackson977,student10003523@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003524,Huber,Christy,F,19/05/2002,Jordan,chuber262,student10003524@sample.edu,3,1,2024-09-20,2025-06-30,UG,Computing Science
2024/25,10003525,Conrad,Cathy,F,05/03/1999,India,cconrad356,student10003525@sample.edu,3,1,2024-09-20,2025-06-30,UG,Computing Science
2024/25,10003526,Vasquez,Ryan,M,20/05/2000,United Kingdom,rvasquez365,student10003526@sample.edu,3,1,2024-09-20,2025-06-30,UG,Computing Science
2024/25,10003527,Armstrong,Melissa,F,12/05/2002,Bangladesh,marmstrong877,student10003527@sample.edu,2,1,2024-09-20,2026-06-30,UG,Computing Science
2024/25,10003528,Grant,Danielle,F,19/09/2007,Jordan,dgrant421,student10003528@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003529,Williams,Daniel,M,08/01/2005,India,dwilliams146,student10003529@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003530,Gardner,Jamie,F,28/09/1999,United Kingdom,jgardner102,student10003530@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003531,Moses,Christopher,M,12/07/2007,Pakistan,cmoses145,student10003531@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003532,Allen,Holly,F,21/04/2004,Pakistan,hallen602,student10003532@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003533,Brown,Joshua,M,11/02/2004,Canada,jbrown564,student10003533@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
2024/25,10003534,Phillips,James,M,16/11/2004,Bangladesh,jphillips21,student10003534@sample.edu,1,1,2024-09-20,2027-06-30,UG,Computing Science
