Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2019/20,10000648,Diaz,Albert,M,10/02/1994,Egypt,adiaz888,student10000648@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000649,Riley,Calvin,M,09/03/2001,United Kingdom,criley877,student10000649@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000650,Powell,Anthony,M,05/09/1995,Bangladesh,apowell141,student10000650@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000651,Wilson,Holly,F,08/02/1996,Canada,hwilson411,student10000651@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000652,Ballard,Ronald,M,30/06/1995,India,rballard713,student10000652@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000653,Jones,Samantha,F,02/07/2002,Egypt,sjones357,student10000653@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000654,Hanson,Jeremy,M,12/09/1996,India,jhanson744,student10000654@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000655,James,Carolyn,F,03/07/1999,Jordan,cjames988,student10000655@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000656,Marshall,Joshua,M,01/04/1997,Canada,jmarshall223,student10000656@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000657,Richardson,Robert,M,27/02/1997,United States,rrichardson818,student10000657@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000658,Sutton,Janice,F,05/03/1997,Jordan,jsutton777,student10000658@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000659,Yang,Sharon,F,30/05/2002,Philippines,syang55,student10000659@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000660,Lowe,Linda,F,27/12/1995,United States,llowe107,student10000660@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000661,Johnson,Wyatt,M,16/12/2000,Bangladesh,wjohnson736,student10000661@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000662,Lee,Gina,F,01/10/1995,Pakistan,glee514,student10000662@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000663,Hayes,Gregory,M,09/01/2001,Bangladesh,ghayes860,student10000663@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000664,Hernandez,Jaclyn,F,18/03/1999,Egypt,jhernandez310,student10000664@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000665,Howell,Jennifer,F,04/07/1994,Jordan,jhowell548,student10000665@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000666,Bennett,Ryan,M,10/04/1998,Canada,rbennett330,student10000666@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000667,Black,Patricia,F,08/01/2001,Canada,pblack472,student10000667@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000668,Gibson,Courtney,F,26/11/1996,Jordan,cgibson859,student10000668@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000669,Morris,Tina,F,04/02/1995,Bangladesh,tmorris226,student10000669@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000670,Dillon,Lisa,F,18/10/1995,United States,ldillon886,student10000670@sample.edu,3,1,2019-09-20,2020-06-30,UG,Accountancy & Finance
2019/20,10000671,Johnson,Heather,F,17/11/2002,Philippines,hjohnson618,student10000671@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000672,Herrera,Diana,F,05/12/1999,United Kingdom,dherrera928,student10000672@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000673,Kidd,Jessica,F,01/07/1998,Egypt,jkidd927,student10000673@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000674,Crawford,Jerry,M,19/04/1997,Egypt,jcrawford597,student10000674@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000675,Lee,Edward,M,22/03/1996,India,elee968,student10000675@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000676,Hudson,Erin,F,12/09/2001,Bangladesh,ehudson933,student10000676@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000677,Sullivan,Melissa,F,18/09/2001,Jordan,msullivan492,student10000677@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000678,Fernandez,Jodi,F,18/09/1994,India,jfernandez615,student10000678@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000679,Rios,Derek,M,28/07/2002,United States,drios414,student10000679@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000680,Alvarado,Laura,F,21/01/1995,Philippines,lalvarado95,student10000680@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000681,Adkins,John,M,09/06/1996,Pakistan,jadkins704,student10000681@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000682,Benton,Christopher,M,26/06/2002,Canada,cbenton444,student10000682@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000683,Peters,Robert,M,08/06/2001,Philippines,rpeters982,student10000683@sample.edu,3,1,2019-09-20,2020-06-30,UG,Accountancy & Finance
2019/20,10000684,Lewis,Mary,F,24/10/2001,Pakistan,mlewis181,student10000684@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000685,Jones,Stephanie,F,02/03/1997,Bangladesh,sjones6,student10000685@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000686,Ayers,Matthew,M,11/09/1997,Jordan,mayers984,student10000686@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000687,Gomez,Madison,F,15/11/2000,Bangladesh,mgomez208,student10000687@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000688,Wolfe,Kevin,M,06/11/1995,United States,kwolfe560,student10000688@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000689,White,Amanda,F,23/02/2000,India,awhite293,student10000689@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000690,Burns,Miranda,F,10/01/1995,Bangladesh,mburns393,student10000690@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000691,Joseph,Pam,F,26/01/1999,Bangladesh,pjoseph289,student10000691@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000692,Roberts,Debra,F,11/01/1999,Canada,droberts988,student10000692@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000693,Martinez,Linda,F,13/09/1998,Philippines,lmartinez101,student10000693@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000694,Jones,Tina,F,09/08/1994,Bangladesh,tjones512,student10000694@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000695,Davis,Shane,M,07/11/2002,Pakistan,sdavis67,student10000695@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000696,Keller,Kenneth,M,28/06/1998,Philippines,kkeller371,student10000696@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000697,Horn,Sergio,M,11/11/2002,Philippines,shorn8,student10000697@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000698,Vincent,Catherine,F,26/02/1998,Pakistan,cvincent874,student10000698@sample.edu,3,1,2019-09-20,2020-06-30,UG,Accountancy & Finance
2019/20,10000699,Jones,Tiffany,F,29/07/1997,India,tjones269,student10000699@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000700,Thompson,Donald,M,15/12/1996,Canada,dthompson15,student10000700@sample.edu,3,1,2019-09-20,2020-06-30,UG,Accountancy & Finance
2019/20,10000701,Fischer,John,M,06/06/1996,Philippines,jfischer425,student10000701@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000702,Escobar,Susan,F,16/12/1995,Jordan,sescobar738,student10000702@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000703,Phillips,Julie,F,09/09/1997,Bangladesh,jphillips144,student10000703@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000704,Hunter,Amber,F,14/12/2001,United Kingdom,ahunter310,student10000704@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000705,Jackson,Stacey,F,20/07/2001,Canada,sjackson824,student10000705@sample.edu,1,1,2019-09-20,2022-06-30,UG,Accountancy & Finance
2019/20,10000706,Pham,Corey,M,10/09/2000,Egypt,cpham129,student10000706@sample.edu,2,1,2019-09-20,2021-06-30,UG,Accountancy & Finance
2019/20,10000707,Williams,David,M,03/02/1997,Jordan,dwilliams377,student10000707@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000708,Davis,Danny,M,10/11/1997,Bangladesh,ddavis700,student10000708@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000709,Foster,Caleb,M,20/08/1998,Philippines,cfoster396,student10000709@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000710,Martinez,Kyle,M,23/03/1996,Philippines,kmartinez23,student10000710@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000711,Goodman,Angela,F,15/06/1995,Pakistan,agoodman236,student10000711@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000712,Mcfarland,Veronica,F,28/12/2002,Jordan,vmcfarland156,student10000712@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000713,Robbins,Jane,F,14/10/1997,India,jrobbins137,student10000713@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000714,Austin,Scott,M,26/11/1998,Philippines,saustin289,student10000714@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000715,Roach,Samantha,F,22/02/2002,Egypt,sroach106,student10000715@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000716,Nelson,Gregory,M,17/06/1996,Egypt,gnelson603,student10000716@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000717,Anderson,Lydia,F,05/01/2000,Philippines,landerson474,student10000717@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000718,Perez,Angela,F,05/01/1995,Pakistan,aperez481,student10000718@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000719,Zhang,Nancy,F,25/04/2001,United Kingdom,nzhang729,student10000719@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000720,Hubbard,Andrea,F,13/06/1997,Bangladesh,ahubbard710,student10000720@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000721,Rivera,Daniel,M,05/10/2002,Philippines,drivera92,student10000721@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000722,Guzman,Robin,F,12/06/1995,Bangladesh,rguzman3,student10000722@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000723,Ferguson,Mario,M,19/02/1995,Philippines,mferguson92,student10000723@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000724,Smith,Mary,F,12/09/2000,India,msmith404,student10000724@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000725,Pugh,Kenneth,M,21/06/1996,Egypt,kpugh599,student10000725@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000726,Wood,William,M,04/04/1998,India,wwood177,student10000726@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000727,Jimenez,Steven,M,06/12/2002,United Kingdom,sjimenez26,student10000727@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000728,Smith,Luis,M,13/09/1995,Canada,lsmith45,student10000728@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000729,Barnes,Heather,F,09/02/1994,Canada,hbarnes620,student10000729@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000730,Rose,Matthew,M,15/12/1998,Egypt,mrose796,student10000730@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000731,Scott,Nicholas,M,10/10/1999,United Kingdom,nscott222,student10000731@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000732,Mann,Andrew,M,04/04/1995,United Kingdom,amann33,student10000732@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000733,Thompson,Emily,F,15/02/2000,Bangladesh,ethompson215,student10000733@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000734,Carpenter,Edward,M,15/12/2000,Philippines,ecarpenter373,student10000734@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000735,Foster,Connor,M,28/11/2001,United Kingdom,cfoster864,student10000735@sample.edu,3,1,2019-09-20,2020-06-30,UG,Business Management
2019/20,10000736,Roach,Gregg,M,12/11/1997,Pakistan,groach637,student10000736@sample.edu,3,1,2019-09-20,2020-06-30,UG,Business Management
2019/20,10000737,Carter,Sarah,F,18/09/2001,United Kingdom,scarter553,student10000737@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000738,Brown,Andre,M,28/05/1998,Bangladesh,abrown786,student10000738@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000739,Marshall,Brian,M,23/12/2000,Philippines,bmarshall400,student10000739@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000740,Hale,Shane,M,17/06/2000,Jordan,shale634,student10000740@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000741,Perry,Theresa,F,07/02/1999,India,tperry357,student10000741@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000742,Black,Kurt,M,26/04/2000,Pakistan,kblack742,student10000742@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000743,Macias,Robert,M,12/01/1995,United States,rmacias222,student10000743@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000744,Gentry,Miguel,M,12/10/1994,United Kingdom,mgentry850,student10000744@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000745,Miller,Zachary,M,05/09/1995,United Kingdom,zmiller306,student10000745@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000746,Brooks,Lindsay,F,10/02/2001,Egypt,lbrooks117,student10000746@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000747,Murphy,Susan,F,24/12/1996,Bangladesh,smurphy916,student10000747@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000748,Tucker,Maurice,M,14/09/1995,Canada,mtucker838,student10000748@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000749,Atkinson,Kimberly,F,03/10/1996,Philippines,katkinson822,student10000749@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000750,Wong,Chad,M,21/06/2000,Jordan,cwong914,student10000750@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000751,Davis,Ronnie,M,15/08/2001,India,rdavis917,student10000751@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000752,Gonzales,Dawn,F,05/06/1994,India,dgonzales301,student10000752@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000753,Knight,Brandon,M,19/11/1994,Bangladesh,bknight251,student10000753@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000754,Baker,Phillip,M,14/03/2000,United States,pbaker78,student10000754@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000755,Padilla,Jeffrey,M,27/01/1994,United States,jpadilla814,student10000755@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000756,Reynolds,Robert,M,05/09/2001,Canada,rreynolds338,student10000756@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000757,Carroll,Lori,F,06/03/1998,India,lcarroll39,student10000757@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000758,Jackson,Katie,F,08/12/1997,Bangladesh,kjackson537,student10000758@sample.edu,3,1,2019-09-20,2020-06-30,UG,Business Management
2019/20,10000759,Howard,Joel,M,29/09/1997,Jordan,jhoward679,student10000759@sample.edu,3,1,2019-09-20,2020-06-30,UG,Business Management
2019/20,10000760,Rose,Bryan,M,09/02/1998,United Kingdom,brose725,student10000760@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000761,Nash,Blake,M,18/11/1999,United Kingdom,bnash775,student10000761@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000762,Mason,Carla,F,21/03/1998,United States,cmason222,student10000762@sample.edu,3,1,2019-09-20,2020-06-30,UG,Business Management
2019/20,10000763,Garcia,Raymond,M,18/10/1998,Jordan,rgarcia91,student10000763@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000764,Baker,Zachary,M,21/09/2001,Bangladesh,zbaker343,student10000764@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000765,Hansen,Benjamin,M,31/10/2000,Pakistan,bhansen285,student10000765@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000766,Reyes,Oscar,M,22/03/2000,Canada,oreyes599,student10000766@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000767,Pittman,Eileen,F,02/10/1997,Canada,epittman880,student10000767@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000768,Lloyd,Joyce,F,02/02/2002,Philippines,jlloyd545,student10000768@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000769,Graham,Amanda,F,07/11/1998,United States,agraham193,student10000769@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000770,Henry,Lisa,F,21/10/1996,Egypt,lhenry114,student10000770@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000771,Frank,Nathan,M,29/08/2002,Jordan,nfrank946,student10000771@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000772,Huffman,Jose,M,21/05/1994,United Kingdom,jhuffman768,student10000772@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000773,Cox,Taylor,F,08/08/1998,Egypt,tcox257,student10000773@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000774,Rowe,Scott,M,15/05/1996,Egypt,srowe935,student10000774@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000775,Evans,Gabrielle,F,02/12/2001,Pakistan,gevans978,student10000775@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000776,Atkinson,Susan,F,14/08/2000,United States,satkinson982,student10000776@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000777,Hopkins,Susan,F,07/08/1995,India,shopkins76,student10000777@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000778,Wagner,David,M,05/10/1997,India,dwagner735,student10000778@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000779,Knight,Steven,M,11/12/1997,Egypt,sknight701,student10000779@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000780,Duncan,Monique,F,05/07/1997,Egypt,mduncan452,student10000780@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000781,Wolfe,Kristin,F,18/09/1997,Bangladesh,kwolfe711,student10000781@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000782,Wolf,Latoya,F,08/06/2001,Canada,lwolf341,student10000782@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000783,Peterson,Joseph,M,09/02/1995,Bangladesh,jpeterson396,student10000783@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000784,Johnson,Holly,F,05/04/1995,India,hjohnson183,student10000784@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000785,Petersen,William,M,10/01/2001,United Kingdom,wpetersen56,student10000785@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000786,Keller,Lisa,F,14/10/1996,Egypt,lkeller98,student10000786@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000787,Marsh,Molly,F,27/03/1999,Pakistan,mmarsh671,student10000787@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000788,Salinas,Mia,F,24/10/1997,Bangladesh,msalinas80,student10000788@sample.edu,3,1,2019-09-20,2020-06-30,UG,Business Management
2019/20,10000789,Aguilar,Penny,F,25/04/1997,Jordan,paguilar697,student10000789@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000790,Osborn,Stacey,F,17/08/2000,Bangladesh,sosborn77,student10000790@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000791,Gilbert,Melinda,F,29/08/1995,Pakistan,mgilbert26,student10000791@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000792,Black,Colton,M,01/08/1998,Philippines,cblack151,student10000792@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000793,Guerrero,Christine,F,17/07/2001,United Kingdom,cguerrero222,student10000793@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000794,Lee,Kayla,F,07/04/1995,Pakistan,klee678,student10000794@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000795,Smith,Sharon,F,02/01/1997,Bangladesh,ssmith628,student10000795@sample.edu,2,1,2019-09-20,2021-06-30,UG,Business Management
2019/20,10000796,Bell,Joshua,M,20/08/1998,India,jbell121,student10000796@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000797,Roberts,Samantha,F,18/05/1995,United States,sroberts246,student10000797@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000798,Ryan,April,F,14/02/2002,Jordan,aryan197,student10000798@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
2019/20,10000799,Lynch,Cheryl,F,24/05/2000,Bangladesh,clynch602,student10000799@sample.edu,1,1,2019-09-20,2022-06-30,UG,Business Management
