Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2025/26,10003875,Brock,Rodney,M,30/03/2008,Pakistan,rbrock251,student10003875@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003876,Carlson,Tara,F,25/07/2003,United States,tcarlson558,student10003876@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003877,Wong,Wayne,M,24/04/2004,Bangladesh,wwong643,student10003877@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003878,Carroll,Garrett,M,16/11/2004,Egypt,gcarroll703,student10003878@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003879,Brown,Martin,M,05/11/2007,Philippines,mbrown471,student10003879@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003880,Curtis,Paul,M,24/11/2000,United Kingdom,pcurtis266,student10003880@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003881,Alexander,Annette,F,26/02/2001,United States,aalexander866,student10003881@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003882,Cole,Andrew,M,30/04/2003,United Kingdom,acole530,student10003882@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003883,Higgins,Linda,F,11/11/2007,Canada,lhiggins655,student10003883@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003884,Bell,Wendy,F,24/12/2002,Egypt,wbell498,student10003884@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003885,Robinson,Richard,M,21/11/2002,India,rrobinson453,student10003885@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003886,Le,William,M,26/07/2000,Egypt,wle121,student10003886@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003887,Gonzalez,Natalie,F,09/04/2005,Egypt,ngonzalez834,student10003887@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003888,Santos,Edward,M,03/05/2007,Philippines,esantos76,student10003888@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003889,Mathis,Scott,M,11/02/2007,Egypt,smathis311,student10003889@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003890,Wilson,Emily,F,31/12/2005,Egypt,ewilson180,student10003890@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003891,Garrison,Brian,M,12/10/2007,Jordan,bgarrison635,student10003891@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003892,Marks,Angela,F,13/06/2006,India,amarks108,student10003892@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003893,Jackson,Ashley,F,02/05/2008,Jordan,ajackson135,student10003893@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003894,Smith,James,M,28/04/2000,Pakistan,jsmith81,student10003894@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003895,Aguilar,Sandra,F,11/07/2002,Egypt,saguilar76,student10003895@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003896,Gonzalez,Holly,F,30/11/2003,Canada,hgonzalez424,student10003896@sample.edu,3,1,2025-09-20,2026-06-30,UG,Politics and International Relations
2025/26,10003897,Acosta,Rebecca,F,22/09/2006,United Kingdom,racosta675,student10003897@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003898,Aguilar,Amber,F,13/02/2005,India,aaguilar549,student10003898@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003899,Duran,Lisa,F,28/09/2008,Pakistan,lduran968,student10003899@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003900,Rios,Samuel,M,05/06/2001,Bangladesh,srios703,student10003900@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003901,Booth,Michael,M,16/04/2004,United States,mbooth107,student10003901@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003902,Hall,Steven,M,20/03/2001,Jordan,shall785,student10003902@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003903,Casey,Melissa,F,24/03/2004,United States,mcasey327,student10003903@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003904,Morris,Rebecca,F,11/10/2008,Canada,rmorris245,student10003904@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003905,Harrison,Christina,F,23/09/2004,Jordan,charrison743,student10003905@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003906,Davis,Brandon,M,28/05/2007,Jordan,bdavis56,student10003906@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003907,Hamilton,Karen,F,27/11/2001,United States,khamilton942,student10003907@sample.edu,3,1,2025-09-20,2026-06-30,UG,Politics and International Relations
2025/26,10003908,Hill,Matthew,M,10/08/2005,Philippines,mhill464,student10003908@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003909,Mcclain,Angela,F,26/01/2002,United Kingdom,amcclain704,student10003909@sample.edu,3,1,2025-09-20,2026-06-30,UG,Politics and International Relations
2025/26,10003910,Molina,Eric,M,27/03/2003,Jordan,emolina329,student10003910@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003911,Ross,Karen,F,30/12/2005,India,kross719,student10003911@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003912,Adams,James,M,24/12/2005,Canada,jadams287,student10003912@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003913,Drake,Tyler,M,28/03/2008,Pakistan,tdrake68,student10003913@sample.edu,3,1,2025-09-20,2026-06-30,UG,Politics and International Relations
2025/26,10003914,Smith,James,M,13/12/2001,Philippines,jsmith601,student10003914@sample.edu,2,1,2025-09-20,2027-06-30,UG,Politics and International Relations
2025/26,10003915,Gray,Teresa,F,30/11/2004,Bangladesh,tgray372,student10003915@sample.edu,1,1,2025-09-20,2028-06-30,UG,Politics and International Relations
2025/26,10003916,Wood,Andrew,M,18/01/2006,India,awood507,student10003916@sample.edu,3,1,2025-09-20,2026-06-30,UG,Politics and International Relations
2025/26,10003917,Martin,Seth,M,14/06/2002,Egypt,smartin611,student10003917@sample.edu,3,1,2025-09-20,2026-06-30,UG,Politics and International Relations
2025/26,10003918,Benjamin,Jessica,F,25/06/2001,Jordan,jbenjamin930,student10003918@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003919,Pennington,Anna,F,03/07/2002,Egypt,apennington991,student10003919@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003920,Galvan,Jennifer,F,10/12/2000,United Kingdom,jgalvan424,student10003920@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003921,Miller,Jacob,M,30/12/2004,United Kingdom,jmiller946,student10003921@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003922,White,Mike,M,28/12/2005,Bangladesh,mwhite822,student10003922@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003923,Morgan,Kathleen,F,04/07/2000,India,kmorgan981,student10003923@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003924,Parker,Vanessa,F,25/06/2006,United Kingdom,vparker511,student10003924@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003925,Barron,Lauren,F,10/12/2008,Bangladesh,lbarron506,student10003925@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003926,Kaufman,John,M,06/11/2001,Canada,jkaufman791,student10003926@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003927,Hogan,Roger,M,23/08/2006,United Kingdom,rhogan285,student10003927@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003928,Perez,Alicia,F,29/05/2001,Philippines,aperez235,student10003928@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003929,Nguyen,Aaron,M,07/04/2006,Philippines,anguyen723,student10003929@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003930,Powers,Lauren,F,21/12/2005,Bangladesh,lpowers902,student10003930@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003931,Smith,Julia,F,24/06/2008,United States,jsmith555,student10003931@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003932,Vincent,Bailey,F,26/11/2007,Philippines,bvincent655,student10003932@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003933,Ford,Duane,M,31/07/2006,Bangladesh,dford79,student10003933@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003934,Chapman,Sarah,F,27/11/2002,Bangladesh,schapman908,student10003934@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003935,Williamson,Courtney,F,04/01/2006,Bangladesh,cwilliamson188,student10003935@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003936,Jenkins,Danielle,F,06/08/2003,United Kingdom,djenkins737,student10003936@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003937,Ramsey,Ashley,F,17/02/2008,Canada,aramsey600,student10003937@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003938,Vazquez,Robin,F,14/10/2003,Jordan,rvazquez893,student10003938@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003939,Thompson,Tonya,F,24/11/2006,Canada,tthompson825,student10003939@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003940,Gibbs,Robert,M,02/04/2002,United Kingdom,rgibbs34,student10003940@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003941,Young,Christopher,M,13/04/2007,Pakistan,cyoung175,student10003941@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003942,Shelton,Jeffrey,M,23/05/2001,United States,jshelton801,student10003942@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003943,Bryant,Zachary,M,24/11/2006,Jordan,zbryant986,student10003943@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003944,Salazar,Eric,M,26/12/2002,Canada,esalazar22,student10003944@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003945,Mcdonald,Ashley,F,28/08/2007,Pakistan,amcdonald364,student10003945@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003946,Smith,Laura,F,21/05/2002,Philippines,lsmith644,student10003946@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003947,Rivera,Glenn,M,01/06/2001,Jordan,grivera36,student10003947@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003948,Black,Allison,F,03/02/2007,Egypt,ablack313,student10003948@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003949,Nichols,Aaron,M,21/08/2007,Bangladesh,anichols549,student10003949@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003950,Mcclure,Michael,M,01/04/2000,Bangladesh,mmcclure256,student10003950@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003951,Hogan,Gabriel,M,23/05/2001,Bangladesh,ghogan580,student10003951@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003952,Russell,Christina,F,06/10/2007,Canada,crussell321,student10003952@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003953,Franklin,Daniel,M,21/08/2002,Canada,dfranklin467,student10003953@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003954,Lee,Nicole,F,19/05/2002,Egypt,nlee150,student10003954@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003955,Warner,Tracy,F,11/02/2006,Philippines,twarner737,student10003955@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003956,Pittman,Tammy,F,30/12/2007,Bangladesh,tpittman169,student10003956@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003957,Brown,Michelle,F,13/03/2000,Pakistan,mbrown319,student10003957@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003958,Harris,Brad,M,18/07/2008,Pakistan,bharris702,student10003958@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003959,Hart,Valerie,F,16/09/2000,Egypt,vhart841,student10003959@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003960,Freeman,Heather,F,27/09/2007,United Kingdom,hfreeman787,student10003960@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003961,Gonzalez,Thomas,M,27/12/2000,Philippines,tgonzalez232,student10003961@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003962,Medina,Harold,M,22/04/2007,Bangladesh,hmedina741,student10003962@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003963,Wright,Timothy,M,28/03/2007,Bangladesh,twright606,student10003963@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003964,Duarte,Jasmine,F,18/01/2006,Philippines,jduarte690,student10003964@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003965,Anderson,Sarah,F,04/06/2001,India,sanderson924,student10003965@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003966,Bender,Billy,M,19/03/2008,Egypt,bbender177,student10003966@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003967,Hall,Michael,M,06/11/2005,Jordan,mhall545,student10003967@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003968,Peterson,Jacob,M,09/09/2007,United States,jpeterson594,student10003968@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003969,Newton,Michael,M,04/02/2008,Jordan,mnewton953,student10003969@sample.edu,3,1,2025-09-20,2026-06-30,UG,Computing Science
2025/26,10003970,Chavez,Kathleen,F,12/05/2000,Egypt,kchavez273,student10003970@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003971,Shaw,Bonnie,F,14/03/2000,Philippines,bshaw720,student10003971@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003972,Wong,Cindy,F,10/04/2008,Bangladesh,cwong33,student10003972@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003973,Williams,Mark,M,29/09/2008,Jordan,mwilliams896,student10003973@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003974,Atkins,Kelly,F,18/11/2004,India,katkins284,student10003974@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003975,Wallace,Jody,F,19/03/2001,Bangladesh,jwallace247,student10003975@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003976,Smith,Deborah,F,11/12/2001,Canada,dsmith488,student10003976@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003977,West,John,M,20/06/2000,Jordan,jwest700,student10003977@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003978,Peters,Lisa,F,07/09/2000,Pakistan,lpeters371,student10003978@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003979,Garcia,Andrew,M,27/11/2007,Egypt,agarcia421,student10003979@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003980,Ortega,James,M,02/04/2008,Bangladesh,jortega934,student10003980@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003981,Williams,Valerie,F,10/03/2005,United States,vwilliams369,student10003981@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003982,Tanner,Lisa,F,20/03/2005,Jordan,ltanner719,student10003982@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003983,Romero,Timothy,M,19/04/2000,Egypt,tromero230,student10003983@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003984,Knox,Jared,M,05/05/2003,United Kingdom,jknox672,student10003984@sample.edu,1,1,2025-09-20,2028-06-30,UG,Computing Science
2025/26,10003985,Cook,Amy,F,18/02/2002,India,acook436,student10003985@sample.edu,2,1,2025-09-20,2027-06-30,UG,Computing Science
2025/26,10003986,Flores,Ashley,F,13/05/2004,United States,aflores410,student10003986@sample.edu,1,1,2025-09-20,2028-06-30,UG,Business Management
2025/26,10003987,Vega,Sydney,F,15/07/2006,United States,svega705,student10003987@sample.edu,1,1,2025-09-20,2028-06-30,UG,Business Management
2025/26,10003988,Sims,Shelia,F,22/05/2007,Pakistan,ssims325,student10003988@sample.edu,1,1,2025-09-20,2028-06-30,UG,Business Management
2025/26,10003989,Cabrera,Melinda,F,05/12/2002,United States,mcabrera736,student10003989@sample.edu,3,1,2025-09-20,2026-06-30,UG,Business Management
2025/26,10003990,Campbell,Lisa,F,03/04/2000,United States,lcampbell378,student10003990@sample.edu,1,1,2025-09-20,2028-06-30,UG,Business Management
